"storm_id","usa_atcf_id","date","latitude","longitude","wind"
"Hermine-2010","AL102010","201009041800",17.5,-95.6,20
"Hermine-2010","AL102010","201009050000",18.3,-95.6,20
"Hermine-2010","AL102010","201009050600",19,-95.6,20
"Hermine-2010","AL102010","201009051200",19.5,-95.6,20
"Hermine-2010","AL102010","201009051800",20,-95.5,25
"Hermine-2010","AL102010","201009060000",20.7,-95,30
"Hermine-2010","AL102010","201009060600",21.8,-95.1,40
"Hermine-2010","AL102010","201009061200",23,-95.6,45
"Hermine-2010","AL102010","201009061800",24,-96.5,50
"Hermine-2010","AL102010","201009070000",24.9,-97.2,55
"Hermine-2010","AL102010","201009070200",25.3,-97.4,60
"Hermine-2010","AL102010","201009070600",26.2,-97.7,55
"Hermine-2010","AL102010","201009071200",27.7,-98.1,45
"Hermine-2010","AL102010","201009071800",29.4,-98.6,40
"Hermine-2010","AL102010","201009080000",30.6,-99.1,30
"Hermine-2010","AL102010","201009080600",31.6,-99.5,25
"Hermine-2010","AL102010","201009081200",32.7,-99.5,20
"Hermine-2010","AL102010","201009081800",33.7,-98.7,20
"Hermine-2010","AL102010","201009090000",34.7,-97.9,20
"Hermine-2010","AL102010","201009090600",35.5,-97.2,20
"Hermine-2010","AL102010","201009091200",36.3,-96.4,20
"Hermine-2010","AL102010","201009091800",37,-95.5,20
"Hermine-2010","AL102010","201009100000",37.5,-95,20
"Nicole-2010","AL162010","201009280000",19.4,-84.1,25
"Nicole-2010","AL162010","201009280600",19.8,-83.5,30
"Nicole-2010","AL162010","201009281200",20.4,-83,35
"Nicole-2010","AL162010","201009281800",21,-82.7,40
"Nicole-2010","AL162010","201009290000",21.4,-82.2,35
"Nicole-2010","AL162010","201009290600",21.7,-81.6,35
"Nicole-2010","AL162010","201009291200",21.9,-81,40
"Nicole-2010","AL162010","201009291500",22.2,-80.5,40
"Nicole-2010","AL162010","201009291800",23.3,-80.1,40
"Nicole-2010","AL162010","201009300000",24.7,-79.6,40
"Nicole-2010","AL162010","201009300600",26.1,-79,40
"Nicole-2010","AL162010","201009301200",27.4,-78.5,40
"Paula-2010","AL182010","201010110000",13.9,-81.8,30
"Paula-2010","AL182010","201010110600",14.4,-82.5,35
"Paula-2010","AL182010","201010111200",15,-83.2,45
"Paula-2010","AL182010","201010111800",15.7,-83.8,60
"Paula-2010","AL182010","201010120000",16.5,-84.4,65
"Paula-2010","AL182010","201010120600",17.3,-85,65
"Paula-2010","AL182010","201010121200",18.1,-85.6,75
"Paula-2010","AL182010","201010121800",18.8,-85.9,90
"Paula-2010","AL182010","201010130000",19.6,-86,90
"Paula-2010","AL182010","201010130600",20.3,-86,85
"Paula-2010","AL182010","201010131200",20.9,-85.9,85
"Paula-2010","AL182010","201010131800",21.4,-85.8,75
"Paula-2010","AL182010","201010140000",21.8,-85.6,75
"Paula-2010","AL182010","201010140600",22.2,-85.2,70
"Paula-2010","AL182010","201010141200",22.6,-84.5,60
"Paula-2010","AL182010","201010141500",22.7,-83.9,55
"Paula-2010","AL182010","201010141800",22.8,-83.5,50
"Paula-2010","AL182010","201010150000",22.9,-82,40
"Paula-2010","AL182010","201010150600",22.9,-80.9,30
"Paula-2010","AL182010","201010151200",22.9,-79.9,25
"Paula-2010","AL182010","201010151800",23,-79.1,20
"Bret-2011","AL022011","201107160600",30.7,-79.7,20
"Bret-2011","AL022011","201107161200",30.3,-79.4,20
"Bret-2011","AL022011","201107161800",29.8,-79.1,20
"Bret-2011","AL022011","201107170000",29.3,-78.8,20
"Bret-2011","AL022011","201107170600",28.8,-78.5,20
"Bret-2011","AL022011","201107171200",28.3,-78.3,25
"Bret-2011","AL022011","201107171800",27.8,-78.2,30
"Bret-2011","AL022011","201107180000",27.5,-78.1,35
"Bret-2011","AL022011","201107180600",27.1,-78,40
"Bret-2011","AL022011","201107181200",27.4,-77.5,45
"Bret-2011","AL022011","201107181800",27.8,-77.1,60
"Bret-2011","AL022011","201107190000",28.4,-76.8,60
"Bret-2011","AL022011","201107190600",29,-76.6,50
"Bret-2011","AL022011","201107191200",29.5,-76.2,45
"Bret-2011","AL022011","201107191800",30,-75.8,45
"Bret-2011","AL022011","201107200000",30.5,-75.3,45
"Bret-2011","AL022011","201107200600",30.9,-74.7,45
"Bret-2011","AL022011","201107201200",31.4,-74.1,45
"Bret-2011","AL022011","201107201800",31.9,-73.4,45
"Bret-2011","AL022011","201107210000",32.4,-72.7,45
"Bret-2011","AL022011","201107210600",33,-72,40
"Bret-2011","AL022011","201107211200",33.5,-71.2,35
"Bret-2011","AL022011","201107211800",34.1,-70.1,35
"Bret-2011","AL022011","201107220000",35.1,-68.9,30
"Bret-2011","AL022011","201107220600",36.2,-67.4,30
"Bret-2011","AL022011","201107221200",37.3,-65.2,30
"Bret-2011","AL022011","201107221800",38.3,-62.8,30
"Bret-2011","AL022011","201107230000",39.2,-60.1,25
"Bret-2011","AL022011","201107230600",39.8,-57,25
"Don-2011","AL042011","201107270600",21.6,-85.7,30
"Don-2011","AL042011","201107271200",21.8,-86.2,30
"Don-2011","AL042011","201107271800",22,-86.7,35
"Don-2011","AL042011","201107280000",22.3,-87.4,35
"Don-2011","AL042011","201107280600",22.9,-88.4,35
"Don-2011","AL042011","201107281200",23.7,-89.5,40
"Don-2011","AL042011","201107281800",24.2,-90.7,40
"Don-2011","AL042011","201107290000",24.6,-91.9,45
"Don-2011","AL042011","201107290600",25.1,-93.1,45
"Don-2011","AL042011","201107291200",25.8,-94.3,45
"Don-2011","AL042011","201107291800",26.4,-95.5,45
"Don-2011","AL042011","201107300000",27,-96.9,35
"Don-2011","AL042011","201107300230",27.3,-97.4,30
"Don-2011","AL042011","201107300600",27.8,-98.1,25
"Emily-2011","AL052011","201108020000",14.9,-61.4,40
"Emily-2011","AL052011","201108020600",15.1,-62.5,40
"Emily-2011","AL052011","201108021200",15.4,-63.6,40
"Emily-2011","AL052011","201108021800",15.7,-64.8,40
"Emily-2011","AL052011","201108030000",16,-66.2,45
"Emily-2011","AL052011","201108030600",16.3,-67.7,45
"Emily-2011","AL052011","201108031200",16.6,-69.1,45
"Emily-2011","AL052011","201108031800",16.8,-70.3,45
"Emily-2011","AL052011","201108040000",16.9,-70.7,45
"Emily-2011","AL052011","201108040600",16.9,-71.3,45
"Emily-2011","AL052011","201108041200",17.3,-72.2,45
"Emily-2011","AL052011","201108041800",17.9,-73.4,30
"Emily-2011","AL052011","201108050000",18.8,-74.6,25
"Emily-2011","AL052011","201108050600",19.8,-75.5,25
"Emily-2011","AL052011","201108051200",21,-76.3,25
"Emily-2011","AL052011","201108051800",22.4,-76.9,25
"Emily-2011","AL052011","201108060000",23.6,-77.4,25
"Emily-2011","AL052011","201108060600",24.6,-77.9,25
"Emily-2011","AL052011","201108061200",25.6,-78.1,25
"Emily-2011","AL052011","201108061800",26.4,-78.2,30
"Emily-2011","AL052011","201108070000",27.2,-78.1,35
"Emily-2011","AL052011","201108070600",28.4,-77.4,35
"Emily-2011","AL052011","201108071200",29.7,-76.4,30
"Emily-2011","AL052011","201108071800",30.7,-74.8,30
"Irene-2011","AL092011","201108210000",15,-59,45
"Irene-2011","AL092011","201108210600",16,-60.6,45
"Irene-2011","AL092011","201108211200",16.8,-62.2,45
"Irene-2011","AL092011","201108211800",17.5,-63.7,50
"Irene-2011","AL092011","201108212300",17.8,-64.6,60
"Irene-2011","AL092011","201108220000",17.9,-65,60
"Irene-2011","AL092011","201108220525",18.1,-65.8,60
"Irene-2011","AL092011","201108220600",18.2,-65.9,65
"Irene-2011","AL092011","201108221200",18.9,-67,70
"Irene-2011","AL092011","201108221800",19.3,-68,75
"Irene-2011","AL092011","201108230000",19.7,-68.8,80
"Irene-2011","AL092011","201108230600",20.1,-69.7,80
"Irene-2011","AL092011","201108231200",20.4,-70.6,80
"Irene-2011","AL092011","201108231800",20.7,-71.2,80
"Irene-2011","AL092011","201108240000",21,-71.9,80
"Irene-2011","AL092011","201108240600",21.3,-72.5,95
"Irene-2011","AL092011","201108241200",21.9,-73.3,105
"Irene-2011","AL092011","201108241600",22.4,-74,100
"Irene-2011","AL092011","201108241800",22.7,-74.3,100
"Irene-2011","AL092011","201108250000",23.5,-75.1,95
"Irene-2011","AL092011","201108250600",24.1,-75.9,95
"Irene-2011","AL092011","201108250900",24.7,-76.2,90
"Irene-2011","AL092011","201108251200",25.4,-76.6,90
"Irene-2011","AL092011","201108251800",26.5,-77.2,90
"Irene-2011","AL092011","201108260000",27.7,-77.3,90
"Irene-2011","AL092011","201108260600",28.8,-77.3,90
"Irene-2011","AL092011","201108261200",30,-77.4,85
"Irene-2011","AL092011","201108261800",31.1,-77.5,80
"Irene-2011","AL092011","201108270000",32.1,-77.1,75
"Irene-2011","AL092011","201108270600",33.4,-76.8,75
"Irene-2011","AL092011","201108271200",34.7,-76.6,75
"Irene-2011","AL092011","201108271800",35.5,-76.3,65
"Irene-2011","AL092011","201108280000",36.7,-75.7,65
"Irene-2011","AL092011","201108280600",38.1,-75,65
"Irene-2011","AL092011","201108280935",39.4,-74.4,60
"Irene-2011","AL092011","201108281200",40.3,-74.1,55
"Irene-2011","AL092011","201108281300",40.6,-74,55
"Irene-2011","AL092011","201108281800",42.5,-73.1,50
"Irene-2011","AL092011","201108290000",44.2,-72.1,45
"Irene-2011","AL092011","201108290600",46.5,-69.5,40
"Irene-2011","AL092011","201108291200",49.1,-66.7,40
"Irene-2011","AL092011","201108291800",51.3,-63.8,40
"Irene-2011","AL092011","201108300000",53,-60,40
"Lee-2011","AL132011","201109020000",26.6,-91.4,30
"Lee-2011","AL132011","201109020600",26.9,-91.4,30
"Lee-2011","AL132011","201109021200",27.2,-91.4,35
"Lee-2011","AL132011","201109021800",27.5,-91.4,40
"Lee-2011","AL132011","201109030000",28,-91.5,40
"Lee-2011","AL132011","201109030600",28.5,-91.8,45
"Lee-2011","AL132011","201109031200",29,-92,50
"Lee-2011","AL132011","201109031800",29.2,-92.2,45
"Lee-2011","AL132011","201109040000",29.4,-92.5,40
"Lee-2011","AL132011","201109040600",29.5,-92.5,40
"Lee-2011","AL132011","201109040900",29.5,-92.2,40
"Lee-2011","AL132011","201109041030",29.6,-92.1,40
"Lee-2011","AL132011","201109041200",29.7,-92,35
"Lee-2011","AL132011","201109041800",30.3,-91.8,35
"Lee-2011","AL132011","201109050000",30.4,-91.6,35
"Lee-2011","AL132011","201109050600",30.4,-91.4,35
"Lee-2011","AL132011","201109051200",30.6,-90.1,40
"Lee-2011","AL132011","201109051800",31.5,-88.3,40
"Lee-2011","AL132011","201109060000",32.6,-86.5,30
"Lee-2011","AL132011","201109060600",33.4,-85.3,20
"Lee-2011","AL132011","201109061200",34.2,-85.1,15
"Lee-2011","AL132011","201109061800",34.9,-85.3,15
"Alberto-2012","AL012012","201205190000",33.1,-77,25
"Alberto-2012","AL012012","201205190600",32.8,-77.1,30
"Alberto-2012","AL012012","201205191200",32.5,-77.3,40
"Alberto-2012","AL012012","201205191800",32.3,-77.6,45
"Alberto-2012","AL012012","201205200000",32.1,-78.1,50
"Alberto-2012","AL012012","201205200600",31.9,-78.7,45
"Alberto-2012","AL012012","201205201200",31.5,-79.5,40
"Alberto-2012","AL012012","201205201800",31.1,-79.9,40
"Alberto-2012","AL012012","201205210000",30.7,-80.1,35
"Alberto-2012","AL012012","201205210600",30.4,-79.8,35
"Alberto-2012","AL012012","201205211200",30.4,-79.1,35
"Alberto-2012","AL012012","201205211800",30.5,-78.3,35
"Alberto-2012","AL012012","201205220000",30.7,-77.1,35
"Alberto-2012","AL012012","201205220600",31.5,-76.1,35
"Alberto-2012","AL012012","201205221200",32.5,-74.7,30
"Alberto-2012","AL012012","201205221800",33.4,-73.4,30
"Alberto-2012","AL012012","201205230000",34.1,-71.9,25
"Alberto-2012","AL012012","201205230600",34.9,-70.1,25
"Alberto-2012","AL012012","201205231200",35.5,-67.9,25
"Alberto-2012","AL012012","201205231800",35.9,-66,25
"Beryl-2012","AL022012","201205251200",30.1,-76.1,30
"Beryl-2012","AL022012","201205251800",31.1,-75.1,35
"Beryl-2012","AL022012","201205260000",32.3,-75,40
"Beryl-2012","AL022012","201205260600",32.4,-75.3,40
"Beryl-2012","AL022012","201205261200",32,-75.9,40
"Beryl-2012","AL022012","201205261800",31.5,-76.2,40
"Beryl-2012","AL022012","201205270000",31.1,-77,45
"Beryl-2012","AL022012","201205270600",30.7,-78,45
"Beryl-2012","AL022012","201205271200",30.3,-78.9,50
"Beryl-2012","AL022012","201205271800",30.1,-79.8,55
"Beryl-2012","AL022012","201205272300",30.1,-80.5,60
"Beryl-2012","AL022012","201205280000",30.1,-80.7,60
"Beryl-2012","AL022012","201205280410",30.2,-81.4,55
"Beryl-2012","AL022012","201205280600",30.2,-81.7,50
"Beryl-2012","AL022012","201205281200",30.4,-82.5,30
"Beryl-2012","AL022012","201205281800",30.5,-83,30
"Beryl-2012","AL022012","201205290000",30.6,-83.2,25
"Beryl-2012","AL022012","201205290600",30.8,-83.4,25
"Beryl-2012","AL022012","201205291200",31.3,-83,25
"Beryl-2012","AL022012","201205291800",31.7,-82.7,25
"Beryl-2012","AL022012","201205300000",32,-81.8,25
"Beryl-2012","AL022012","201205300600",32.6,-80.6,35
"Beryl-2012","AL022012","201205301200",33.7,-78.9,40
"Beryl-2012","AL022012","201205301800",34.5,-77.1,40
"Beryl-2012","AL022012","201205310000",35.4,-75.1,45
"Beryl-2012","AL022012","201205310600",36.3,-72.9,40
"Beryl-2012","AL022012","201205311200",37.1,-70.4,35
"Beryl-2012","AL022012","201205311800",37.8,-67.6,35
"Beryl-2012","AL022012","201206010000",38.7,-65,35
"Beryl-2012","AL022012","201206010600",39.4,-62.4,35
"Beryl-2012","AL022012","201206011200",39.4,-59.8,35
"Beryl-2012","AL022012","201206011800",38.5,-57.5,35
"Beryl-2012","AL022012","201206020000",38.1,-53.2,35
"Debby-2012","AL042012","201206231200",25.5,-87.6,35
"Debby-2012","AL042012","201206231800",26,-87.5,40
"Debby-2012","AL042012","201206240000",26.5,-87.4,45
"Debby-2012","AL042012","201206240600",27,-87.2,50
"Debby-2012","AL042012","201206241200",27.6,-86.8,55
"Debby-2012","AL042012","201206241800",28,-86.3,55
"Debby-2012","AL042012","201206250000",28.3,-86,50
"Debby-2012","AL042012","201206250600",28.6,-85.8,45
"Debby-2012","AL042012","201206251200",28.8,-85.6,40
"Debby-2012","AL042012","201206251800",29,-85.3,40
"Debby-2012","AL042012","201206260000",29,-85,45
"Debby-2012","AL042012","201206260600",28.9,-84.7,40
"Debby-2012","AL042012","201206261200",28.9,-84.3,40
"Debby-2012","AL042012","201206261800",29.2,-83.7,35
"Debby-2012","AL042012","201206262100",29.3,-83.2,35
"Debby-2012","AL042012","201206270000",29.4,-82.7,30
"Debby-2012","AL042012","201206270600",29.5,-81.5,30
"Debby-2012","AL042012","201206271200",29.5,-80.3,30
"Isaac-2012","AL092012","201208201200",15.7,-44.8,25
"Isaac-2012","AL092012","201208201800",15.6,-46.8,30
"Isaac-2012","AL092012","201208210000",15.2,-48.5,30
"Isaac-2012","AL092012","201208210600",14.9,-50.1,30
"Isaac-2012","AL092012","201208211200",15,-51.6,30
"Isaac-2012","AL092012","201208211800",15.2,-53.1,35
"Isaac-2012","AL092012","201208220000",15.4,-54.8,40
"Isaac-2012","AL092012","201208220600",15.7,-56.6,45
"Isaac-2012","AL092012","201208221200",15.9,-58.6,45
"Isaac-2012","AL092012","201208221800",16.1,-60.4,45
"Isaac-2012","AL092012","201208230000",15.7,-62,45
"Isaac-2012","AL092012","201208230600",15,-63.4,45
"Isaac-2012","AL092012","201208231200",15.1,-65,45
"Isaac-2012","AL092012","201208231800",15.6,-66.4,45
"Isaac-2012","AL092012","201208240000",15.7,-67.8,45
"Isaac-2012","AL092012","201208240600",15.4,-69.1,45
"Isaac-2012","AL092012","201208241200",15.7,-70.4,50
"Isaac-2012","AL092012","201208241800",16.6,-71.2,55
"Isaac-2012","AL092012","201208250000",17.3,-71.8,55
"Isaac-2012","AL092012","201208250600",18.3,-72.7,55
"Isaac-2012","AL092012","201208251200",19.6,-73.9,50
"Isaac-2012","AL092012","201208251500",20.1,-74.5,50
"Isaac-2012","AL092012","201208251800",20.8,-75.2,50
"Isaac-2012","AL092012","201208260000",21.8,-76.7,50
"Isaac-2012","AL092012","201208260600",22.7,-78.3,55
"Isaac-2012","AL092012","201208261200",23.4,-80,55
"Isaac-2012","AL092012","201208261800",23.7,-81.4,50
"Isaac-2012","AL092012","201208270000",24.2,-82.6,50
"Isaac-2012","AL092012","201208270600",25,-83.6,50
"Isaac-2012","AL092012","201208271200",25.7,-84.7,55
"Isaac-2012","AL092012","201208271800",26.3,-85.7,60
"Isaac-2012","AL092012","201208280000",26.8,-86.7,60
"Isaac-2012","AL092012","201208280600",27.4,-87.6,60
"Isaac-2012","AL092012","201208281200",28,-88.3,65
"Isaac-2012","AL092012","201208281800",28.6,-88.8,70
"Isaac-2012","AL092012","201208290000",28.9,-89.4,70
"Isaac-2012","AL092012","201208290300",29,-89.7,70
"Isaac-2012","AL092012","201208290600",29.1,-90,70
"Isaac-2012","AL092012","201208290800",29.2,-90.2,70
"Isaac-2012","AL092012","201208291200",29.4,-90.5,65
"Isaac-2012","AL092012","201208291800",29.7,-90.8,60
"Isaac-2012","AL092012","201208300000",30.1,-91.1,55
"Isaac-2012","AL092012","201208300600",30.6,-91.5,55
"Isaac-2012","AL092012","201208301200",31.3,-91.9,45
"Isaac-2012","AL092012","201208301800",32.1,-92.4,35
"Isaac-2012","AL092012","201208310000",33.1,-92.9,30
"Isaac-2012","AL092012","201208310600",34.3,-93.5,25
"Isaac-2012","AL092012","201208311200",35.6,-94,20
"Isaac-2012","AL092012","201208311800",36.8,-94.1,20
"Isaac-2012","AL092012","201209010000",37.8,-93.9,20
"Isaac-2012","AL092012","201209010600",38.4,-93.3,20
"Sandy-2012","AL182012","201210211800",14.3,-77.4,25
"Sandy-2012","AL182012","201210220000",13.9,-77.8,25
"Sandy-2012","AL182012","201210220600",13.5,-78.2,25
"Sandy-2012","AL182012","201210221200",13.1,-78.6,30
"Sandy-2012","AL182012","201210221800",12.7,-78.7,35
"Sandy-2012","AL182012","201210230000",12.6,-78.4,40
"Sandy-2012","AL182012","201210230600",12.9,-78.1,40
"Sandy-2012","AL182012","201210231200",13.4,-77.9,40
"Sandy-2012","AL182012","201210231800",14,-77.6,45
"Sandy-2012","AL182012","201210240000",14.7,-77.3,55
"Sandy-2012","AL182012","201210240600",15.6,-77.1,60
"Sandy-2012","AL182012","201210241200",16.6,-76.9,65
"Sandy-2012","AL182012","201210241800",17.7,-76.7,75
"Sandy-2012","AL182012","201210241900",17.9,-76.6,75
"Sandy-2012","AL182012","201210250000",18.9,-76.4,85
"Sandy-2012","AL182012","201210250525",20,-76,100
"Sandy-2012","AL182012","201210250600",20.1,-76,100
"Sandy-2012","AL182012","201210250900",20.9,-75.7,95
"Sandy-2012","AL182012","201210251200",21.7,-75.5,95
"Sandy-2012","AL182012","201210251800",23.3,-75.3,90
"Sandy-2012","AL182012","201210260000",24.8,-75.9,75
"Sandy-2012","AL182012","201210260600",25.7,-76.4,70
"Sandy-2012","AL182012","201210261200",26.4,-76.9,65
"Sandy-2012","AL182012","201210261800",27,-77.2,65
"Sandy-2012","AL182012","201210270000",27.5,-77.1,60
"Sandy-2012","AL182012","201210270600",28.1,-76.9,60
"Sandy-2012","AL182012","201210271200",28.8,-76.5,70
"Sandy-2012","AL182012","201210271800",29.7,-75.6,70
"Sandy-2012","AL182012","201210280000",30.5,-74.7,65
"Sandy-2012","AL182012","201210280600",31.3,-73.9,65
"Sandy-2012","AL182012","201210281200",32,-73,65
"Sandy-2012","AL182012","201210281800",32.8,-72,65
"Sandy-2012","AL182012","201210290000",33.9,-71,70
"Sandy-2012","AL182012","201210290600",35.3,-70.5,80
"Sandy-2012","AL182012","201210291200",36.9,-71,85
"Sandy-2012","AL182012","201210291800",38.3,-73.2,80
"Sandy-2012","AL182012","201210292100",38.8,-74,75
"Sandy-2012","AL182012","201210292330",39.4,-74.4,70
"Sandy-2012","AL182012","201210300000",39.5,-74.5,70
"Sandy-2012","AL182012","201210300600",39.9,-76.2,55
"Sandy-2012","AL182012","201210301200",40.1,-77.8,50
"Sandy-2012","AL182012","201210301800",40.4,-78.9,40
"Sandy-2012","AL182012","201210310000",40.7,-79.8,35
"Sandy-2012","AL182012","201210310600",41.1,-80.3,35
"Sandy-2012","AL182012","201210311200",41.5,-80.7,30
"Andrea-2013","AL012013","201306051800",25.1,-86.6,35
"Andrea-2013","AL012013","201306060000",25.6,-86.5,40
"Andrea-2013","AL012013","201306060600",26.7,-86.1,50
"Andrea-2013","AL012013","201306061200",27.8,-84.9,55
"Andrea-2013","AL012013","201306061800",28.9,-83.9,55
"Andrea-2013","AL012013","201306062200",29.5,-83.4,50
"Andrea-2013","AL012013","201306070000",29.8,-83,40
"Andrea-2013","AL012013","201306070600",31.6,-81.4,40
"Andrea-2013","AL012013","201306071200",33.5,-80.2,40
"Andrea-2013","AL012013","201306071800",35.2,-78.6,40
"Andrea-2013","AL012013","201306080000",37.4,-76.2,40
"Andrea-2013","AL012013","201306080600",39.9,-73.6,40
"Andrea-2013","AL012013","201306081200",42.4,-70.4,40
"Andrea-2013","AL012013","201306081800",44.5,-67,40
"Dorian-2013","AL042013","201307221800",11.3,-20,25
"Dorian-2013","AL042013","201307230000",11.5,-20.9,25
"Dorian-2013","AL042013","201307230600",11.7,-21.8,25
"Dorian-2013","AL042013","201307231200",12,-22.8,25
"Dorian-2013","AL042013","201307231800",12.4,-23.9,25
"Dorian-2013","AL042013","201307240000",13,-25.4,30
"Dorian-2013","AL042013","201307240600",13.5,-27.1,35
"Dorian-2013","AL042013","201307241200",13.9,-29,40
"Dorian-2013","AL042013","201307241800",14.4,-30.8,45
"Dorian-2013","AL042013","201307250000",14.9,-32.4,45
"Dorian-2013","AL042013","201307250600",15.3,-33.9,50
"Dorian-2013","AL042013","201307251200",15.7,-35.5,50
"Dorian-2013","AL042013","201307251800",16,-37.1,50
"Dorian-2013","AL042013","201307260000",16.4,-38.7,45
"Dorian-2013","AL042013","201307260600",16.9,-40.7,45
"Dorian-2013","AL042013","201307261200",17.3,-42.8,45
"Dorian-2013","AL042013","201307261800",17.6,-45,40
"Dorian-2013","AL042013","201307270000",17.8,-47.1,35
"Dorian-2013","AL042013","201307270600",18,-49.2,35
"Dorian-2013","AL042013","201307271200",18.3,-51.1,35
"Dorian-2013","AL042013","201307271800",18.6,-53,35
"Dorian-2013","AL042013","201307280000",19,-54.9,35
"Dorian-2013","AL042013","201307280600",19.4,-56.8,35
"Dorian-2013","AL042013","201307281200",19.8,-58.6,35
"Dorian-2013","AL042013","201307281800",20.1,-60.3,30
"Dorian-2013","AL042013","201307290000",20.4,-62,25
"Dorian-2013","AL042013","201307290600",20.6,-63.7,25
"Dorian-2013","AL042013","201307291200",20.8,-65.3,25
"Dorian-2013","AL042013","201307291800",21,-66.9,25
"Dorian-2013","AL042013","201307300000",21.3,-68.5,25
"Dorian-2013","AL042013","201307300600",21.5,-69.8,25
"Dorian-2013","AL042013","201307301200",21.7,-71,25
"Dorian-2013","AL042013","201307301800",21.9,-72.2,25
"Dorian-2013","AL042013","201307310000",22.1,-73.3,25
"Dorian-2013","AL042013","201307310600",22.4,-74.4,25
"Dorian-2013","AL042013","201307311200",22.6,-75.3,25
"Dorian-2013","AL042013","201307311800",22.8,-75.9,25
"Dorian-2013","AL042013","201308010000",23,-76.5,25
"Dorian-2013","AL042013","201308010600",23.3,-77,25
"Dorian-2013","AL042013","201308011200",23.7,-77.7,25
"Dorian-2013","AL042013","201308011800",24.2,-78.4,25
"Dorian-2013","AL042013","201308020000",24.9,-79,25
"Dorian-2013","AL042013","201308020600",25.7,-79.3,25
"Dorian-2013","AL042013","201308021200",26.5,-79.4,25
"Dorian-2013","AL042013","201308021800",27.4,-79.4,25
"Dorian-2013","AL042013","201308030000",28.4,-79.3,30
"Dorian-2013","AL042013","201308030600",29.4,-79.1,30
"Dorian-2013","AL042013","201308031200",30.3,-78.8,30
"Dorian-2013","AL042013","201308031800",31.1,-78.1,30
"Dorian-2013","AL042013","201308040000",31.8,-77.2,30
"Dorian-2013","AL042013","201308040600",32.4,-75.6,30
"Karen-2013","AL122013","201310030600",21.5,-86.8,45
"Karen-2013","AL122013","201310031200",22.1,-87.4,55
"Karen-2013","AL122013","201310031800",22.8,-88.1,55
"Karen-2013","AL122013","201310032100",23.3,-88.5,55
"Karen-2013","AL122013","201310040000",23.9,-89,50
"Karen-2013","AL122013","201310040600",24.5,-89.5,45
"Karen-2013","AL122013","201310041200",25.2,-89.9,45
"Karen-2013","AL122013","201310041800",25.8,-90.2,45
"Karen-2013","AL122013","201310050000",26.1,-90.5,40
"Karen-2013","AL122013","201310050600",26.7,-91,40
"Karen-2013","AL122013","201310051200",27.6,-91.6,40
"Karen-2013","AL122013","201310051800",27.9,-91.8,35
"Karen-2013","AL122013","201310060000",28.1,-91.9,30
"Karen-2013","AL122013","201310060600",28.1,-91.9,25
"Arthur-2014","AL012014","201406281800",32,-78.2,20
"Arthur-2014","AL012014","201406290000",31.2,-77.8,20
"Arthur-2014","AL012014","201406290600",30.5,-77.4,20
"Arthur-2014","AL012014","201406291200",30,-77.2,20
"Arthur-2014","AL012014","201406291800",29.7,-77.2,25
"Arthur-2014","AL012014","201406300000",29.5,-77.5,25
"Arthur-2014","AL012014","201406300600",29.2,-78,25
"Arthur-2014","AL012014","201406301200",28.7,-78.4,25
"Arthur-2014","AL012014","201406301800",28.1,-78.7,30
"Arthur-2014","AL012014","201407010000",27.7,-78.9,30
"Arthur-2014","AL012014","201407010600",27.5,-79.1,30
"Arthur-2014","AL012014","201407011200",27.5,-79.2,35
"Arthur-2014","AL012014","201407011800",27.7,-79.3,40
"Arthur-2014","AL012014","201407020000",27.9,-79.2,45
"Arthur-2014","AL012014","201407020600",28.2,-79.1,50
"Arthur-2014","AL012014","201407021200",28.7,-79,55
"Arthur-2014","AL012014","201407021800",29.4,-79.1,60
"Arthur-2014","AL012014","201407030000",30.1,-79.2,65
"Arthur-2014","AL012014","201407030600",30.9,-79.1,70
"Arthur-2014","AL012014","201407031200",31.8,-78.8,80
"Arthur-2014","AL012014","201407031800",32.9,-78.3,80
"Arthur-2014","AL012014","201407040000",34,-77.3,85
"Arthur-2014","AL012014","201407040315",34.7,-76.6,85
"Arthur-2014","AL012014","201407040600",35.3,-76,85
"Arthur-2014","AL012014","201407040800",35.8,-75.5,85
"Arthur-2014","AL012014","201407041200",36.8,-74.4,80
"Arthur-2014","AL012014","201407041800",38.4,-72.4,70
"Arthur-2014","AL012014","201407050000",40.2,-69.7,65
"Arthur-2014","AL012014","201407050600",42.3,-67.6,60
"Arthur-2014","AL012014","201407051200",44.1,-66.5,60
"Arthur-2014","AL012014","201407051800",45.9,-65.3,55
"Arthur-2014","AL012014","201407060000",47.1,-64,50
"Arthur-2014","AL012014","201407060600",47.6,-62.4,45
"Arthur-2014","AL012014","201407061200",48.5,-60.2,40
"Arthur-2014","AL012014","201407061800",50.3,-58.1,35
"Arthur-2014","AL012014","201407070000",52.3,-56.4,35
"Arthur-2014","AL012014","201407070600",54.2,-55.4,35
"Arthur-2014","AL012014","201407071200",56,-54.7,35
"Arthur-2014","AL012014","201407071800",57.3,-54.2,40
"Arthur-2014","AL012014","201407080000",58.1,-54.1,45
"Arthur-2014","AL012014","201407080600",58.9,-54.7,40
"Arthur-2014","AL012014","201407081200",59.4,-56.1,35
"Arthur-2014","AL012014","201407081800",60,-57,30
"Arthur-2014","AL012014","201407090000",60.3,-56.7,30
"Arthur-2014","AL012014","201407090600",60.1,-56.2,25
